Fol_2018-03-05.16_56_02.2_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -16.69330  -7.38437 -55.51371   8.97520 -42.14992 -68.12861       (-24.078,-44.948) (-7.384,-31.584) (-1.591,-60.744)      7.94411e-15
1    -17.51379  -7.38437 -49.52228   2.98377 -40.97591 -67.30812       (-20.498,-2.984) (-46.539,-37.992) (-4.401,-64.324)      11.1577
2    -18.33427  -7.38437 -43.53085  -3.00766 -39.80191 -66.48764       (-18.334,-3.008) (-7.384,-39.802) (-43.531,-66.488)      18.8584
3    -19.15476  -7.38437 -37.53942  -8.99909 -38.62790 -65.66715       (-19.155,-8.999) (-7.384,-38.628) (-37.539,-65.667)      20.639
4    -19.97524  -7.38437 -31.54799 -14.99052 -37.45390 -64.84667       (-19.975,-14.991) (-7.384,-37.454) (-31.548,-64.847)      25.4035
5    -20.79573  -7.38437 -25.55656 -20.98195 -36.27989 -64.02618       (-20.796,-20.982) (-7.384,-36.280) (-25.557,-64.026)      31.8393
6    -21.61621  -7.38437 -19.56513 -26.97338 -35.10589 -63.20570       (-21.616,-26.973) (-7.384,-35.106) (-19.565,-63.206)      25.8973
7    -22.43670  -7.38437 -13.57370 -32.96482 -33.93189 -62.38521       (-22.437,-32.965) (-7.384,-33.932) (-13.574,-62.385)      17.2649
8    -23.25718  -7.38437  -7.58227 -38.95625 -32.75788 -61.56472       (-23.257,-38.956) (-7.384,-32.758) (-7.582,-61.565)      8.63245
9    -24.07767  -7.38437  -1.59083 -44.94768 -31.58388 -60.74424       (-24.078,-44.948) (-7.384,-31.584) (-1.591,-60.744)      0
